"h48.45vsD","h48.30vsD","h24.45vsD","h24.30vsD","h8.45vsD","h8.30vsD"
"CAPNS2",NA,NA,NA,NA,NA,NA
"CAPRIN1",1.42744867135584e-71,1.42744867135584e-71,1.42744867135584e-71,1.42744867135584e-71,1.42744867135584e-71,1.42744867135584e-71
"CAPRIN2",0.634735263644293,0.634735263644293,0.634735263644293,0.634735263644293,0.634735263644293,0.634735263644293
"CAPS",0.235375555254042,0.235375555254042,0.235375555254042,0.235375555254042,0.235375555254042,0.235375555254042
"CAPS2",0.6389707415117,0.6389707415117,0.6389707415117,0.6389707415117,0.6389707415117,0.6389707415117
"CAPSL",0.825647199627201,0.825647199627201,0.825647199627201,0.825647199627201,0.825647199627201,0.825647199627201
"CAPZA1",0.000272698729809119,0.000272698729809119,0.000272698729809119,0.000272698729809119,0.000272698729809119,0.000272698729809119
"CAPZA2",0.00194972058129499,0.00194972058129499,0.00194972058129499,0.00194972058129499,0.00194972058129499,0.00194972058129499
"CAPZA3",NA,NA,NA,NA,NA,NA
"CAPZB",0.379460979216874,0.379460979216874,0.379460979216874,0.379460979216874,0.379460979216874,0.379460979216874
"CARD10",1,1,1,1,1,1
"CARD11",0.638821349544517,0.638821349544517,0.638821349544517,0.638821349544517,0.638821349544517,0.638821349544517
"CARD14",0.00467840434760119,0.00467840434760119,0.00467840434760119,0.00467840434760119,0.00467840434760119,0.00467840434760119
"CARD16",0.894797297546556,0.894797297546556,0.894797297546556,0.894797297546556,0.894797297546556,0.894797297546556
"CARD19",0.991789540587647,0.991789540587647,0.991789540587647,0.991789540587647,0.991789540587647,0.991789540587647
"CARD6",1,1,1,1,1,1
"CARD8",0.0904515410652811,0.0904515410652811,0.0904515410652811,0.0904515410652811,0.0904515410652811,0.0904515410652811
"CARD8-AS1",0.041090802753547,0.041090802753547,0.041090802753547,0.041090802753547,0.041090802753547,0.041090802753547
"CARD9",0.109373195648039,0.109373195648039,0.109373195648039,0.109373195648039,0.109373195648039,0.109373195648039
"CARF",0.480433918724022,0.480433918724022,0.480433918724022,0.480433918724022,0.480433918724022,0.480433918724022
"CARHSP1",7.64295431286104e-09,7.64295431286104e-09,7.64295431286104e-09,7.64295431286104e-09,7.64295431286104e-09,7.64295431286104e-09
"CARM1",0.671280575333786,0.671280575333786,0.671280575333786,0.671280575333786,0.671280575333786,0.671280575333786
"CARMIL1",1,1,1,1,1,1
"CARMIL2",7.2878868063826e-08,7.2878868063826e-08,7.2878868063826e-08,7.2878868063826e-08,7.2878868063826e-08,7.2878868063826e-08
"CARMIL2P1",NA,NA,NA,NA,NA,NA
"CARMIL3",0.958952976551756,0.958952976551756,0.958952976551756,0.958952976551756,0.958952976551756,0.958952976551756
"CARNMT1",0.958900412653486,0.958900412653486,0.958900412653486,0.958900412653486,0.958900412653486,0.958900412653486
"CARNS1",0.857349850767621,0.857349850767621,0.857349850767621,0.857349850767621,0.857349850767621,0.857349850767621
"CARS1",8.53268033359884e-20,8.53268033359884e-20,8.53268033359884e-20,8.53268033359884e-20,8.53268033359884e-20,8.53268033359884e-20
"CARS1-AS1",NA,NA,NA,NA,NA,NA
"CARS2",0.107463752120417,0.107463752120417,0.107463752120417,0.107463752120417,0.107463752120417,0.107463752120417
"CASC11",NA,NA,NA,NA,NA,NA
"CASC17",NA,NA,NA,NA,NA,NA
"CASC18",NA,NA,NA,NA,NA,NA
"CASC2",1,1,1,1,1,1
"CASC3",0.182445363405028,0.182445363405028,0.182445363405028,0.182445363405028,0.182445363405028,0.182445363405028
"CASC8",1,1,1,1,1,1
"CASC9",1,1,1,1,1,1
"CASD1",0.974111499436135,0.974111499436135,0.974111499436135,0.974111499436135,0.974111499436135,0.974111499436135
"CASK",1.27364976431909e-06,1.27364976431909e-06,1.27364976431909e-06,1.27364976431909e-06,1.27364976431909e-06,1.27364976431909e-06
"CASKIN1",1,1,1,1,1,1
"CASKIN2",0.727474902881437,0.727474902881437,0.727474902881437,0.727474902881437,0.727474902881437,0.727474902881437
"CASP1",0.173328597464097,0.173328597464097,0.173328597464097,0.173328597464097,0.173328597464097,0.173328597464097
"CASP10",0.864973084863001,0.864973084863001,0.864973084863001,0.864973084863001,0.864973084863001,0.864973084863001
"CASP14",NA,NA,NA,NA,NA,NA
"CASP2",0.279810191620463,0.279810191620463,0.279810191620463,0.279810191620463,0.279810191620463,0.279810191620463
"CASP3",1,1,1,1,1,1
"CASP4",0.00264523632597487,0.00264523632597487,0.00264523632597487,0.00264523632597487,0.00264523632597487,0.00264523632597487
"CASP4LP",NA,NA,NA,NA,NA,NA
"CASP5",NA,NA,NA,NA,NA,NA
"CASP6",0.000136717280168063,0.000136717280168063,0.000136717280168063,0.000136717280168063,0.000136717280168063,0.000136717280168063
"CASP7",0.000118479595262602,0.000118479595262602,0.000118479595262602,0.000118479595262602,0.000118479595262602,0.000118479595262602
"CASP8",1,1,1,1,1,1
"CASP8AP2",0.865526037427177,0.865526037427177,0.865526037427177,0.865526037427177,0.865526037427177,0.865526037427177
"CASP9",0.16210887314686,0.16210887314686,0.16210887314686,0.16210887314686,0.16210887314686,0.16210887314686
"CASQ1",NA,NA,NA,NA,NA,NA
"CASQ2",NA,NA,NA,NA,NA,NA
"CASR",NA,NA,NA,NA,NA,NA
"CASS4",0.955475090355017,0.955475090355017,0.955475090355017,0.955475090355017,0.955475090355017,0.955475090355017
"CAST",0.887248304491958,0.887248304491958,0.887248304491958,0.887248304491958,0.887248304491958,0.887248304491958
"CASTOR1",0.0666053134200593,0.0666053134200593,0.0666053134200593,0.0666053134200593,0.0666053134200593,0.0666053134200593
"CASTOR2",0.00523235971650256,0.00523235971650256,0.00523235971650256,0.00523235971650256,0.00523235971650256,0.00523235971650256
"CASTOR3P",0.370028698259537,0.370028698259537,0.370028698259537,0.370028698259537,0.370028698259537,0.370028698259537
"CASZ1",2.72465111553544e-08,2.72465111553544e-08,2.72465111553544e-08,2.72465111553544e-08,2.72465111553544e-08,2.72465111553544e-08
"CAT",5.7363845296971e-14,5.7363845296971e-14,5.7363845296971e-14,5.7363845296971e-14,5.7363845296971e-14,5.7363845296971e-14
"CATIP",NA,NA,NA,NA,NA,NA
"CATSPER1",0.826690204856012,0.826690204856012,0.826690204856012,0.826690204856012,0.826690204856012,0.826690204856012
"CATSPER2",0.520273394948853,0.520273394948853,0.520273394948853,0.520273394948853,0.520273394948853,0.520273394948853
"CATSPER2P1",0.74521540351814,0.74521540351814,0.74521540351814,0.74521540351814,0.74521540351814,0.74521540351814
"CATSPER3",0.917312000123666,0.917312000123666,0.917312000123666,0.917312000123666,0.917312000123666,0.917312000123666
"CATSPER4",NA,NA,NA,NA,NA,NA
"CATSPERB",NA,NA,NA,NA,NA,NA
"CATSPERD",NA,NA,NA,NA,NA,NA
"CATSPERE",NA,NA,NA,NA,NA,NA
"CATSPERG",1,1,1,1,1,1
"CATSPERZ",1,1,1,1,1,1
"CAV1",0.311352010056813,0.311352010056813,0.311352010056813,0.311352010056813,0.311352010056813,0.311352010056813
"CAV2",0.943270354893498,0.943270354893498,0.943270354893498,0.943270354893498,0.943270354893498,0.943270354893498
"CAV3",NA,NA,NA,NA,NA,NA
"CAVIN1",0.90367777898629,0.90367777898629,0.90367777898629,0.90367777898629,0.90367777898629,0.90367777898629
"CAVIN2",0.000574982750288128,0.000574982750288128,0.000574982750288128,0.000574982750288128,0.000574982750288128,0.000574982750288128
"CAVIN3",0.460619862621906,0.460619862621906,0.460619862621906,0.460619862621906,0.460619862621906,0.460619862621906
"CAVIN4",1,1,1,1,1,1
"CBARP",2.40918059039243e-06,2.40918059039243e-06,2.40918059039243e-06,2.40918059039243e-06,2.40918059039243e-06,2.40918059039243e-06
"CBFA2T2",0.463577673718222,0.463577673718222,0.463577673718222,0.463577673718222,0.463577673718222,0.463577673718222
"CBFA2T3",NA,NA,NA,NA,NA,NA
"CBFB",1,1,1,1,1,1
"CBL",0.604536722396376,0.604536722396376,0.604536722396376,0.604536722396376,0.604536722396376,0.604536722396376
"CBLB",0.351840700958066,0.351840700958066,0.351840700958066,0.351840700958066,0.351840700958066,0.351840700958066
"CBLC",2.71031633136337e-08,2.71031633136337e-08,2.71031633136337e-08,2.71031633136337e-08,2.71031633136337e-08,2.71031633136337e-08
"CBLIF",NA,NA,NA,NA,NA,NA
"CBLL1",0.365649420205989,0.365649420205989,0.365649420205989,0.365649420205989,0.365649420205989,0.365649420205989
"CBLL1-AS1",0.925897703413408,0.925897703413408,0.925897703413408,0.925897703413408,0.925897703413408,0.925897703413408
"CBLN1",NA,NA,NA,NA,NA,NA
"CBLN3",1,1,1,1,1,1
"CBR1",3.91341887766983e-16,3.91341887766983e-16,3.91341887766983e-16,3.91341887766983e-16,3.91341887766983e-16,3.91341887766983e-16
"CBR1-AS1",NA,NA,NA,NA,NA,NA
"CBR3",0.611846471755631,0.611846471755631,0.611846471755631,0.611846471755631,0.611846471755631,0.611846471755631
"CBR3-AS1",0.287233835307129,0.287233835307129,0.287233835307129,0.287233835307129,0.287233835307129,0.287233835307129
"CBR4",2.12318652751343e-07,2.12318652751343e-07,2.12318652751343e-07,2.12318652751343e-07,2.12318652751343e-07,2.12318652751343e-07
"CBS",1.29882847691976e-16,1.29882847691976e-16,1.29882847691976e-16,1.29882847691976e-16,1.29882847691976e-16,1.29882847691976e-16
"CBX1",0.0323690597081406,0.0323690597081406,0.0323690597081406,0.0323690597081406,0.0323690597081406,0.0323690597081406
"CBX2",0.0782071381035972,0.0782071381035972,0.0782071381035972,0.0782071381035972,0.0782071381035972,0.0782071381035972
"CBX3",9.15429807716553e-18,9.15429807716553e-18,9.15429807716553e-18,9.15429807716553e-18,9.15429807716553e-18,9.15429807716553e-18
"CBX3P2",NA,NA,NA,NA,NA,NA
"CBX4",8.17425589348489e-06,8.17425589348489e-06,8.17425589348489e-06,8.17425589348489e-06,8.17425589348489e-06,8.17425589348489e-06
"CBX5",0.366056723318024,0.366056723318024,0.366056723318024,0.366056723318024,0.366056723318024,0.366056723318024
"CBX6",0.299073561592658,0.299073561592658,0.299073561592658,0.299073561592658,0.299073561592658,0.299073561592658
"CBX7",0.668781614505308,0.668781614505308,0.668781614505308,0.668781614505308,0.668781614505308,0.668781614505308
"CBX8",0.468769810265334,0.468769810265334,0.468769810265334,0.468769810265334,0.468769810265334,0.468769810265334
"CBY1",0.256058286901633,0.256058286901633,0.256058286901633,0.256058286901633,0.256058286901633,0.256058286901633
"CBY2",NA,NA,NA,NA,NA,NA
"CBY3",NA,NA,NA,NA,NA,NA
"CC2D1A",0.977571978879453,0.977571978879453,0.977571978879453,0.977571978879453,0.977571978879453,0.977571978879453
"CC2D1B",0.456708866138024,0.456708866138024,0.456708866138024,0.456708866138024,0.456708866138024,0.456708866138024
"CC2D2A",0.108123639580879,0.108123639580879,0.108123639580879,0.108123639580879,0.108123639580879,0.108123639580879
"CC2D2B",NA,NA,NA,NA,NA,NA
"CCAR1",0.00186300305288209,0.00186300305288209,0.00186300305288209,0.00186300305288209,0.00186300305288209,0.00186300305288209
"CCAR2",1.0254732306507e-06,1.0254732306507e-06,1.0254732306507e-06,1.0254732306507e-06,1.0254732306507e-06,1.0254732306507e-06
"CCAT2",NA,NA,NA,NA,NA,NA
"CCBE1",1,1,1,1,1,1
"CCDC102A",0.58878738646986,0.58878738646986,0.58878738646986,0.58878738646986,0.58878738646986,0.58878738646986
"CCDC102B",0.364152119323409,0.364152119323409,0.364152119323409,0.364152119323409,0.364152119323409,0.364152119323409
"CCDC103",0.657048946992403,0.657048946992403,0.657048946992403,0.657048946992403,0.657048946992403,0.657048946992403
"CCDC106",1,1,1,1,1,1
"CCDC107",0.615693221301548,0.615693221301548,0.615693221301548,0.615693221301548,0.615693221301548,0.615693221301548
"CCDC110",1,1,1,1,1,1
"CCDC112",0.734093453760255,0.734093453760255,0.734093453760255,0.734093453760255,0.734093453760255,0.734093453760255
"CCDC113",0.0338452841272184,0.0338452841272184,0.0338452841272184,0.0338452841272184,0.0338452841272184,0.0338452841272184
"CCDC115",0.279477469143675,0.279477469143675,0.279477469143675,0.279477469143675,0.279477469143675,0.279477469143675
"CCDC116",NA,NA,NA,NA,NA,NA
"CCDC117",2.58543719051179e-05,2.58543719051179e-05,2.58543719051179e-05,2.58543719051179e-05,2.58543719051179e-05,2.58543719051179e-05
"CCDC12",5.92565596154723e-06,5.92565596154723e-06,5.92565596154723e-06,5.92565596154723e-06,5.92565596154723e-06,5.92565596154723e-06
"CCDC120",0.481284285832935,0.481284285832935,0.481284285832935,0.481284285832935,0.481284285832935,0.481284285832935
"CCDC121",0.00471335684427548,0.00471335684427548,0.00471335684427548,0.00471335684427548,0.00471335684427548,0.00471335684427548
"CCDC122",1.11767334151322e-05,1.11767334151322e-05,1.11767334151322e-05,1.11767334151322e-05,1.11767334151322e-05,1.11767334151322e-05
"CCDC124",0.994597537109224,0.994597537109224,0.994597537109224,0.994597537109224,0.994597537109224,0.994597537109224
"CCDC125",0.642118599190129,0.642118599190129,0.642118599190129,0.642118599190129,0.642118599190129,0.642118599190129
"CCDC126",0.593959947273466,0.593959947273466,0.593959947273466,0.593959947273466,0.593959947273466,0.593959947273466
"CCDC127",0.500985456706068,0.500985456706068,0.500985456706068,0.500985456706068,0.500985456706068,0.500985456706068
"CCDC13",0.936710812577397,0.936710812577397,0.936710812577397,0.936710812577397,0.936710812577397,0.936710812577397
"CCDC13-AS1",NA,NA,NA,NA,NA,NA
"CCDC13-AS2",NA,NA,NA,NA,NA,NA
"CCDC134",1,1,1,1,1,1
"CCDC136",0.987804589398127,0.987804589398127,0.987804589398127,0.987804589398127,0.987804589398127,0.987804589398127
"CCDC137",0.875055620855312,0.875055620855312,0.875055620855312,0.875055620855312,0.875055620855312,0.875055620855312
"CCDC138",0.235497692329885,0.235497692329885,0.235497692329885,0.235497692329885,0.235497692329885,0.235497692329885
"CCDC14",1,1,1,1,1,1
"CCDC141",NA,NA,NA,NA,NA,NA
"CCDC142",0.0472735883457791,0.0472735883457791,0.0472735883457791,0.0472735883457791,0.0472735883457791,0.0472735883457791
"CCDC144A",0.176514324434417,0.176514324434417,0.176514324434417,0.176514324434417,0.176514324434417,0.176514324434417
"CCDC144BP",0.774998934572817,0.774998934572817,0.774998934572817,0.774998934572817,0.774998934572817,0.774998934572817
"CCDC144NL",0.909410178920477,0.909410178920477,0.909410178920477,0.909410178920477,0.909410178920477,0.909410178920477
"CCDC146",1.96027801999877e-14,1.96027801999877e-14,1.96027801999877e-14,1.96027801999877e-14,1.96027801999877e-14,1.96027801999877e-14
"CCDC148",0.899261298264263,0.899261298264263,0.899261298264263,0.899261298264263,0.899261298264263,0.899261298264263
"CCDC149",0.127829871794092,0.127829871794092,0.127829871794092,0.127829871794092,0.127829871794092,0.127829871794092
"CCDC15",1,1,1,1,1,1
"CCDC15-DT",0.453770903134144,0.453770903134144,0.453770903134144,0.453770903134144,0.453770903134144,0.453770903134144
"CCDC150",1,1,1,1,1,1
"CCDC152",NA,NA,NA,NA,NA,NA
"CCDC153",0.964462138613121,0.964462138613121,0.964462138613121,0.964462138613121,0.964462138613121,0.964462138613121
"CCDC154",NA,NA,NA,NA,NA,NA
"CCDC157",0.0778343312567764,0.0778343312567764,0.0778343312567764,0.0778343312567764,0.0778343312567764,0.0778343312567764
"CCDC158",NA,NA,NA,NA,NA,NA
"CCDC159",0.615314878619883,0.615314878619883,0.615314878619883,0.615314878619883,0.615314878619883,0.615314878619883
"CCDC160",0.612546918072119,0.612546918072119,0.612546918072119,0.612546918072119,0.612546918072119,0.612546918072119
"CCDC162P",NA,NA,NA,NA,NA,NA
"CCDC163",0.448772303491201,0.448772303491201,0.448772303491201,0.448772303491201,0.448772303491201,0.448772303491201
"CCDC166",NA,NA,NA,NA,NA,NA
"CCDC167",1.44861305027963e-08,1.44861305027963e-08,1.44861305027963e-08,1.44861305027963e-08,1.44861305027963e-08,1.44861305027963e-08
"CCDC168",0.357247183523799,0.357247183523799,0.357247183523799,0.357247183523799,0.357247183523799,0.357247183523799
"CCDC169",0.0411395461879374,0.0411395461879374,0.0411395461879374,0.0411395461879374,0.0411395461879374,0.0411395461879374
"CCDC169-SOHLH2",NA,NA,NA,NA,NA,NA
"CCDC17",0.81967355460574,0.81967355460574,0.81967355460574,0.81967355460574,0.81967355460574,0.81967355460574
"CCDC170",0.7489154457673,0.7489154457673,0.7489154457673,0.7489154457673,0.7489154457673,0.7489154457673
"CCDC171",0.00769252176198344,0.00769252176198344,0.00769252176198344,0.00769252176198344,0.00769252176198344,0.00769252176198344
"CCDC172",NA,NA,NA,NA,NA,NA
"CCDC174",2.05424662667474e-06,2.05424662667474e-06,2.05424662667474e-06,2.05424662667474e-06,2.05424662667474e-06,2.05424662667474e-06
"CCDC175",NA,NA,NA,NA,NA,NA
"CCDC177",0.196732677607738,0.196732677607738,0.196732677607738,0.196732677607738,0.196732677607738,0.196732677607738
"CCDC178",NA,NA,NA,NA,NA,NA
"CCDC18",0.397033466967233,0.397033466967233,0.397033466967233,0.397033466967233,0.397033466967233,0.397033466967233
"CCDC180",0.952557885188095,0.952557885188095,0.952557885188095,0.952557885188095,0.952557885188095,0.952557885188095
"CCDC181",0.374511064063246,0.374511064063246,0.374511064063246,0.374511064063246,0.374511064063246,0.374511064063246
"CCDC183",0.340006393782729,0.340006393782729,0.340006393782729,0.340006393782729,0.340006393782729,0.340006393782729
"CCDC183-AS1",0.0427995046405395,0.0427995046405395,0.0427995046405395,0.0427995046405395,0.0427995046405395,0.0427995046405395
"CCDC184",0.89485161188456,0.89485161188456,0.89485161188456,0.89485161188456,0.89485161188456,0.89485161188456
"CCDC185",NA,NA,NA,NA,NA,NA
"CCDC186",0.964614247570913,0.964614247570913,0.964614247570913,0.964614247570913,0.964614247570913,0.964614247570913
"CCDC187",0.558745241513864,0.558745241513864,0.558745241513864,0.558745241513864,0.558745241513864,0.558745241513864
"CCDC188",NA,NA,NA,NA,NA,NA
"CCDC190",NA,NA,NA,NA,NA,NA
"CCDC191",1,1,1,1,1,1
"CCDC192",NA,NA,NA,NA,NA,NA
"CCDC194",1,1,1,1,1,1
"CCDC195",NA,NA,NA,NA,NA,NA
"CCDC196",NA,NA,NA,NA,NA,NA
"CCDC197",NA,NA,NA,NA,NA,NA
"CCDC198",NA,NA,NA,NA,NA,NA
"CCDC200",NA,NA,NA,NA,NA,NA
"CCDC201",NA,NA,NA,NA,NA,NA
"CCDC22",1,1,1,1,1,1
"CCDC24",0.827266571588015,0.827266571588015,0.827266571588015,0.827266571588015,0.827266571588015,0.827266571588015
"CCDC25",0.206032252089572,0.206032252089572,0.206032252089572,0.206032252089572,0.206032252089572,0.206032252089572
"CCDC26",NA,NA,NA,NA,NA,NA
"CCDC27",NA,NA,NA,NA,NA,NA
"CCDC28A",0.619298026132423,0.619298026132423,0.619298026132423,0.619298026132423,0.619298026132423,0.619298026132423
"CCDC28A-AS1",1,1,1,1,1,1
"CCDC28B",0.457555573716764,0.457555573716764,0.457555573716764,0.457555573716764,0.457555573716764,0.457555573716764
"CCDC3",0.903608785432426,0.903608785432426,0.903608785432426,0.903608785432426,0.903608785432426,0.903608785432426
"CCDC30",0.747505706039074,0.747505706039074,0.747505706039074,0.747505706039074,0.747505706039074,0.747505706039074
"CCDC32",0.729877789225483,0.729877789225483,0.729877789225483,0.729877789225483,0.729877789225483,0.729877789225483
"CCDC33",0.670549413139408,0.670549413139408,0.670549413139408,0.670549413139408,0.670549413139408,0.670549413139408
"CCDC34",0.103956112467919,0.103956112467919,0.103956112467919,0.103956112467919,0.103956112467919,0.103956112467919
"CCDC38",NA,NA,NA,NA,NA,NA
"CCDC39",0.838034843181871,0.838034843181871,0.838034843181871,0.838034843181871,0.838034843181871,0.838034843181871
"CCDC40",0.927901274488155,0.927901274488155,0.927901274488155,0.927901274488155,0.927901274488155,0.927901274488155
"CCDC43",0.632750145301627,0.632750145301627,0.632750145301627,0.632750145301627,0.632750145301627,0.632750145301627
"CCDC47",0.570973630496752,0.570973630496752,0.570973630496752,0.570973630496752,0.570973630496752,0.570973630496752
"CCDC50",0.00506428326526607,0.00506428326526607,0.00506428326526607,0.00506428326526607,0.00506428326526607,0.00506428326526607
"CCDC51",0.921758733166792,0.921758733166792,0.921758733166792,0.921758733166792,0.921758733166792,0.921758733166792
"CCDC54",NA,NA,NA,NA,NA,NA
"CCDC57",0.0786700813362903,0.0786700813362903,0.0786700813362903,0.0786700813362903,0.0786700813362903,0.0786700813362903
"CCDC59",0.371876164054542,0.371876164054542,0.371876164054542,0.371876164054542,0.371876164054542,0.371876164054542
"CCDC6",0.00266273429474304,0.00266273429474304,0.00266273429474304,0.00266273429474304,0.00266273429474304,0.00266273429474304
"CCDC61",0.0971300117007634,0.0971300117007634,0.0971300117007634,0.0971300117007634,0.0971300117007634,0.0971300117007634
