"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"STK40" 1287.71780979117 0.524025997116068 0.143409996387506 3.65404093380009 0.000258145084995527 0.0932015993827328
"INSC" 27.1854814598149 1.74558439155643 0.478359981734869 3.64910205328155 0.000263158553368635 0.0941742274548549
"MAPK1" 3546.10739429251 -0.154231134696264 0.0422677715040029 -3.64890622827508 0.000263359204908808 0.0941742274548549
"JHDM1D" 200.975697431575 0.621699417224533 0.17107467224652 3.63408217628299 0.000278971943657617 0.0992821294342651
"KLHL35" 508.552842898327 0.472970412036774 0.13066110317172 3.61982564478411 0.000294801592273916 0.103021893320894
"PGPEP1" 705.381335035704 0.414673860584851 0.114536872438096 3.6204398789479 0.000294102585984757 0.103021893320894
"TACC2" 1246.24653111383 0.581472348754393 0.16064295726643 3.61965665130286 0.000294994181795537 0.103021893320894
"TARS" 7709.25442503159 0.332547236131583 0.0918353040659154 3.62112631426467 0.000293323250942018 0.103021893320894
"FUBP1" 3021.06533434854 -0.21225214873812 0.0587208235554237 -3.61459761438437 0.000300814463117423 0.104565905653692
"PRNP" 1593.82725223552 0.474791454770137 0.131474888007153 3.61127103408757 0.000304700023075475 0.105426207984114
"CCNI" 4366.46496380681 0.189919451214408 0.0527307057933144 3.60168612115348 0.000316159949763415 0.108887235048473
"TIMM44" 1309.75758568169 0.387944821496029 0.107799384980067 3.59876655667158 0.000319730028976388 0.109611667181557
"COPS4" 706.535672315209 -0.261816323582124 0.0728088496485084 -3.59594094462509 0.000323221125544764 0.110302529857139
"AURKA" 2289.28996138056 -0.483785967931257 0.135074494822934 -3.58162337431238 0.000341465817233139 0.115116023238419
"GSS" 1200.18862568855 0.354780794597582 0.099066039007045 3.58125547517199 0.000341947082516178 0.115116023238419
"PAF1" 7597.26275193976 -0.177222567748814 0.0494840054662125 -3.58141112626423 0.000341743390985071 0.115116023238419
"CRABP2" 5394.71918721658 -0.447787331425694 0.125142784980061 -3.57821133273517 0.000345953678896621 0.11594257464582
"LUZP1" 1738.82266133947 -0.236802899224333 0.0662240827847629 -3.57578224214858 0.000349182221278984 0.11650215397101
"TMEM209" 806.830572633319 0.274039514253194 0.0766634183619006 3.574579898845 0.000350790681276956 0.116518632692954
"ARG2" 343.150986626595 0.685934759789234 0.192257868633173 3.5677851037556 0.000360011567924029 0.118527861411323
"RTF1" 1606.77306763409 -0.242710316012887 0.0680245185211281 -3.56798285808525 0.00035974003282865 0.118527861411323
"TTC39B" 237.840311799749 0.707898932718194 0.198709499888804 3.56248157795338 0.000367365694733622 0.120418607726368
"ABCC3" 321.105473321353 1.67960278303228 0.471935313732985 3.55896821906949 0.000372314576069977 0.121507869681947
