"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PLRG1" 1737.01316508843 0.146613287936162 0.0623210711546716 2.3525476250607 0.0186453019425098 4.28446295255204
"RBM12" 3281.17419251433 -0.295023456428819 0.12528084734923 -2.35489671941969 0.0185278545144278 4.28446295255204
"RAB3IP" 487.109718284157 0.341778608954358 0.145430507225453 2.35011632342393 0.0187675449321389 4.2848046398675
"PIGQ" 1096.19790722368 0.218806118903877 0.0932249769468998 2.34707613849567 0.0189213878214942 4.29777491994678
"RAD23A" 2154.69819555851 0.119066794433076 0.0508543173738166 2.34133109206535 0.0192151183585907 4.33231043080632
"SPAG5" 2155.42272667062 -0.23948736782694 0.102332590410065 -2.34028442813057 0.0192690588564265 4.33231043080632
"AHDC1" 1159.08914427272 -0.300275878814774 0.128481708977481 -2.33710993731725 0.0194334684428543 4.34720800136819
"ARL1" 1098.43475631348 -0.19033833712732 0.0816644206324268 -2.330737616863 0.0197671993609507 4.3489301237044
"EEF1A1" 155153.811403869 0.110654571119866 0.0475651696151763 2.32637814634347 0.0199983864133896 4.3489301237044
"FAM120B" 486.675164578667 -0.214071553529269 0.0920774292572322 -2.32490801769919 0.0200768791710121 4.3489301237044
"FAM84B" 4519.14176034683 0.355619250611797 0.153418913594805 2.31796225301806 0.0204513726089311 4.3489301237044
"G3BP2" 4704.1642093782 -0.123200021088874 0.0533482755144903 -2.30935339335216 0.0209239790405743 4.3489301237044
"HAX1" 1701.03638226415 0.195168742586838 0.0839759755309261 2.32410211793209 0.0201200215695223 4.3489301237044
"NFIL3" 525.834477102261 0.632316794461798 0.273995480881679 2.30776358948363 0.0210122890875682 4.3489301237044
"NUP50" 1586.50076915107 -0.201716686994097 0.0868735288027948 -2.3219580207453 0.0202351961408376 4.3489301237044
"PMAIP1" 590.132503837878 0.630364554884158 0.270423629534094 2.33102616058441 0.0197519802780422 4.3489301237044
"PTGES3" 8107.31886186598 -0.15326998047194 0.0663579821491734 -2.30974444230971 0.0209023067754913 4.3489301237044
"RSRC2" 941.772200271556 0.228601840973667 0.0981178842399049 2.32986924600535 0.019813062908204 4.3489301237044
"SLC6A9" 1273.93899958273 0.892157650987578 0.385177076806692 2.31622727495625 0.0205458627186991 4.3489301237044
"SPECC1L" 3499.54641045535 0.167785701869943 0.0727603402604339 2.30600490967169 0.0211103580013647 4.3489301237044
"SRRT" 2565.73648777541 -0.196249609763986 0.084824942561653 -2.31358376248055 0.0206905652216882 4.3489301237044
